ZCTA5CE20,GEOID20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,GEO_ID2,x,y,GEO_ID,FSF_Buildi,CountModEx,PcModExt,Fath_Build,year500,Per500Fath,Per100Fath,TOTPOP,TOTHOU,POVERT,UNEMP,FEMHH,DISABL,FORBORN,LIMENG,HISPAN,BLACK,ASIAN,INDIGE,OTHTWO,AGE65,AGE19,MHSAGE,MHSVAL,NOHSD,EXTRAC,AGREXT,RENTER,MOBHOM,NOAUTO,UNINSU,avgRainfal,ChangeDev,INTENS,IMPERV,VACAT
78065,78065,B5,G6350,S,450389201,255651,29.0798175,-98.6423028,ZCTA5 78065,-98.64434,29.08153,860Z200US78065,7016,1377,0.196265678,6743,436,0.065,0.047,10824,4081,0.095773849,0.03423765,0.068936645,0.135942136,0.057926829,0.003781635,0.804785661,0.010254989,0.004711752,0.001940133,0.273281596,0.167498152,0.271988174,36.7651311,118765.4977,0.205517241,0.046929066,0.052551903,0.212112755,0.3594753,0.030142339,0.143267804,708.4537723,0.137,13.01585903,1.175344167,0.345381526
78164,78164,B5,G6350,S,653628462,570532,28.9796114,-97.5209522,ZCTA5 78164,-97.5188,28.9792,860Z200US78164,4724,931,0.197078747,4294,269,0.063,0.041,3592,1899,0.129425092,0.022742936,0,0.183023125,0.016982183,0,0.319599109,0.024498886,0,0.001113586,0.217427617,0.277004454,0.252505568,57.8206951,188040.6002,0.166666667,0.138719512,0.223323171,0.184892086,0.087769784,0.077697842,0.102086858,840.192527,0.68,16.45214726,1.173222464,0.597249509
75109,75109,B5,G6350,S,310266948,67213991,32.0427838,-96.343754,ZCTA5 75109,-96.35621,32.04242,860Z200US75109,6220,618,0.099356913,3766,131,0.035,0.021,4288,1940,0.137467578,0.014592275,0.033825338,0.195195896,0.020522388,0,0.12733209,0.010960821,0.001399254,0.004197761,0.121035448,0.230876866,0.233908582,34.05670103,193215.0695,0.097445601,0.028571429,0.082967033,0.159286593,0.273677737,0.018450185,0.149953358,1006.825614,0.558,15.23951615,2.334399901,0.633757962
76686,76686,B5,G6350,S,4651401,23805,31.7431765,-96.5401987,ZCTA5 76686,-96.54466,31.7417,860Z200US76686,210,4,0.019047619,259,2,0.008,0,222,129,0.324324324,0,0,0.157657658,0,0,0.013513514,0.162162162,0,0,0.031531532,0.288288288,0.184684685,67.53100775,103666.6667,0.017142857,0.141176471,0.2,0.278846154,0.182692308,0,0.18018018,1005.546813,0.457,15.16000023,3.213627639,0.04
76642,76642,B5,G6350,S,642466566,29582692,31.4982094,-96.5254747,ZCTA5 76642,-96.53271,31.50442,860Z200US76642,5188,494,0.095219738,5274,198,0.038,0.02,5917,2655,0.131675201,0.018391788,0.088836105,0.160377358,0.08298124,0.001435235,0.179820855,0.169849586,0.020956566,0.003549096,0.115430117,0.193848234,0.250464763,41.66911488,156233.5526,0.161775406,0.04704797,0.053505535,0.277909739,0.122090261,0.045605701,0.136792453,991.3495012,0.453,15.06222219,1.553283348,0.425454545
78116,78116,B5,G6350,S,298267173,2557713,29.1022547,-97.7439643,ZCTA5 78116,-97.75677,29.11275,860Z200US78116,741,130,0.175438596,612,33,0.054,0.036,234,215,0.085470085,0,0,0.260683761,0.025641026,0,0,0,0.025641026,0,0.004273504,0.628205128,0,41.56976744,248060.3448,0,0.403508772,0.754385965,0,0.172413793,0,0,787.4550469,1.242,15.57833332,1.663519755,0.484848485
78526,78526,B5,G6350,S,122779554,6894216,25.9956886,-97.4508477,ZCTA5 78526,-97.44992,25.99589,860Z200US78526,20486,12431,0.606804647,14145,5026,0.355,0.259,58713,17389,0.177011887,0.037061946,0.109563943,0.081264609,0.241871477,0,0.933575188,0.007085313,0.012791034,0.00144772,0.280619284,0.079624615,0.350177984,24.38538731,115673.8921,0.225944043,0.006075909,0.011796733,0.301270307,0.027665812,0.029803347,0.260104758,675.2955987,4.231,12.94,13.91180594,0.371428571
78520,78520,B5,G6350,S,102899613,6458539,25.9608754,-97.5486068,ZCTA5 78520,-97.5511,25.96567,860Z200US78520,22171,7022,0.31672004,17718,2014,0.114,0.066,60592,21461,0.264631554,0.036343683,0.083103375,0.116918822,0.274821759,0,0.9340507,0.00288817,0.002393055,0.000759176,0.269292976,0.129472538,0.309347769,39.06847304,102435.141,0.339833099,0.004885198,0.005577268,0.433400552,0.038314583,0.125185736,0.315232605,648.2159182,3.357,12.64594594,18.27664705,0.202139855
78567,78567,B5,G6350,S,3605403,16563,26.0441552,-97.738421,ZCTA5 78567,-97.73869,26.0461,860Z200US78567,326,115,0.352760736,214,37,0.173,0.005,318,125,0.22327044,0.138248848,0.18,0.166666667,0.150943396,0,0.91509434,0,0,0,0.147798742,0.135220126,0.333333333,41.46,48943.66197,0.379310345,0,0,0.29,0,0.1,0.305031447,606.6256774,2.903,12.53333346,17.72783556,0.44
77063,77063,B5,G6350,S,11581307,9267,29.735679,-95.521587,ZCTA5 77063,-95.52161,29.73563,860Z200US77063,4580,3794,0.828384279,5153,955,0.185,0.056,39855,22159,0.201132075,0.06264996,0.046004473,0.099521531,0.436958976,0.032040608,0.301618367,0.233471334,0.117827123,0.002684732,0.174457408,0.113235479,0.179626145,41.926012,330536.0667,0.097909491,0.015472127,0.017292378,0.768147621,0.003812525,0.118035787,0.260211534,1283.648038,1.952,17.35384604,69.5813087,0.004020909
77375,77375,B5,G6350,S,91250579,719256,30.0946655,-95.5861868,ZCTA5 77375,-95.59101,30.09395,860Z200US77375,24361,4993,0.204958746,20878,1773,0.085,0.045,62970,22869,0.07745286,0.026327279,0.044410135,0.095133909,0.162569478,0,0.307606797,0.140257265,0.056391933,0.000158806,0.136191837,0.110608226,0.319866603,21.68885828,213104.787,0.093304229,0.034957627,0.034957627,0.29234402,0.030651167,0.028471528,0.109459093,1219.914672,14.028,16.92183918,27.54825737,0
77485,77485,B5,G6350,S,199864510,5062882,29.6406558,-96.0630301,ZCTA5 77485,-96.06237,29.64116,860Z200US77485,3069,1665,0.542521994,2761,519,0.188,0.101,3933,1745,0.180076628,0.069089718,0.030737705,0.109323116,0.10475464,0,0.283244343,0.106534452,0.009916095,0.005085177,0.207729469,0.119501653,0.273836766,48.75501433,172604.7904,0.14345193,0.016549968,0.038192234,0.31557377,0.282103825,0.046448087,0.191570881,1113.787543,0.229,18.62995168,1.051511984,0.056939502
77430,77430,B5,G6350,S,301803966,22248859,29.2598778,-95.6676621,ZCTA5 77430,-95.65616,29.26486,860Z200US77430,4959,3240,0.653357532,1912,273,0.143,0.091,1780,801,0.087640449,0.016924209,0.019548872,0.096067416,0.037640449,0,0.13258427,0.000561798,0,0,0.053370787,0.192134831,0.28258427,31.6897628,236897.3561,0.09958159,0.016574586,0.071823204,0.033082707,0.132330827,0.016541353,0.075280899,1261.139624,0.078,17.32422358,0.544126224,0.389705882
77478,77478,B5,G6350,S,25953768,1864706,29.6175227,-95.60829,ZCTA5 77478,-95.60772,29.61895,860Z200US77478,10681,7824,0.732515682,9990,4710,0.471,0.334,23276,9131,0.067074748,0.028023964,0.030534351,0.090270899,0.335538752,0.009949807,0.1211978,0.043005671,0.366214126,0.004768861,0.10263791,0.215157244,0.177049321,35.55837258,316943.8984,0.069176337,0.028530186,0.028530186,0.246553492,0.00193688,0.034749915,0.083207718,1252.100306,8.839,16.14642899,54.81849681,0.211864407
77378,77378,B5,G6350,S,230786466,1288102,30.4780563,-95.3849049,ZCTA5 77378,-95.37454,30.45874,860Z200US77378,10242,952,0.092950596,7361,134,0.018,0.012,17549,6059,0.09835596,0.041998137,0.036294691,0.096866586,0.18126389,0,0.373639524,0.093224685,0.003703915,0.001766482,0.192147701,0.136475013,0.269701977,31.09778841,167600.2766,0.221958859,0.018972425,0.031581428,0.216684724,0.24846515,0.023654749,0.244486452,1240.592295,1.011,16.53914894,3.448541243,0.082533589
77328,77328,B5,G6350,S,467968619,2063914,30.4054023,-95.1920824,ZCTA5 77328,-95.1889,30.40767,860Z200US77328,10371,2728,0.263041173,8022,451,0.056,0.035,18297,6877,0.196020391,0.044605052,0.048378883,0.142318413,0.113570531,0.000756782,0.222714106,0.029840958,0.01262502,0.008034104,0.11646718,0.150735093,0.307536755,32.69499782,166211.9805,0.204166667,0.01449052,0.027439494,0.268884739,0.368188763,0.008827024,0.257747172,1314.317352,0.387,16.44059816,1.532370326,0.121703854
77382,77382,B5,G6350,S,31087027,191337,30.1951366,-95.5479169,ZCTA5 77382,-95.5455,30.19961,860Z200US77382,13564,879,0.064803893,11622,254,0.022,0.01,41233,13568,0.030998908,0.043532502,0.037949654,0.053698124,0.195983799,0.001442709,0.17934664,0.040695559,0.081779157,0.000751825,0.127325201,0.092207698,0.339655131,23.59802476,543450.6167,0.015640925,0.069686789,0.069686789,0.204578295,0,0.027378508,0.054038293,1220.530425,18.213,17.06333326,43.37288087,0.14797136
77564,77564,B5,G6350,S,155056472,321147,30.2321345,-94.655967,ZCTA5 77564,-94.65988,30.21809,860Z200US77564,2061,1363,0.661329452,1538,178,0.116,0.027,1737,832,0.101862631,0.022137405,0,0.266589057,0.051813472,0,0.187104203,0,0,0,0.042026482,0.161773172,0.28900403,45.09855769,161374.7954,0.207253886,0.003921569,0.094117647,0.036277603,0.261829653,0.014195584,0.16298021,1421.461847,0.134,17.07434236,0.839046036,0
77510,77510,B5,G6350,S,78812975,557100,29.3488713,-95.0916179,ZCTA5 77510,-95.0909,29.34786,860Z200US77510,7167,4437,0.619087484,8490,927,0.109,0.049,13124,5905,0.068904729,0.033259815,0.026467204,0.15064836,0.016839378,0,0.215178299,0.00921975,0.001752514,0.003733618,0.11353246,0.194910088,0.189652545,35.89220999,182442.4436,0.120928296,0.007305066,0.023820867,0.158611431,0.116609129,0.036632144,0.10747521,1348.640434,1.362,16.39647037,9.28004944,0.030390738
77511,77511,B5,G6350,S,388663857,5220120,29.3807632,-95.2451935,ZCTA5 77511,-95.23771,29.38638,860Z200US77511,22709,17994,0.792373068,23771,11896,0.5,0.338,49600,19187,0.103130569,0.025105485,0.05803545,0.090740217,0.11,0.00067853,0.406330645,0.040806452,0.018608871,0.006108871,0.169516129,0.129899194,0.290322581,38.58015844,127168.1034,0.158039787,0.017270854,0.02805418,0.312348094,0.18311696,0.032604185,0.182651537,1336.085045,1.318,15.87519182,6.036063619,0.116048318
77833,77833,B5,G6350,S,811263060,16587748,30.2058984,-96.4100672,ZCTA5 77833,-96.40797,30.20843,860Z200US77833,15248,1602,0.105062959,18509,631,0.034,0.025,28417,12617,0.107715582,0.027057351,0.045134765,0.134703031,0.068796847,0,0.198402365,0.160854418,0.016504205,0.002146602,0.077735159,0.208748284,0.271844319,42.03832131,254488.1787,0.117878935,0.023038947,0.045137528,0.296665144,0.095111923,0.043855642,0.139477682,1031.894315,0.461,13.61869722,2.258507927,0.447966507
77418,77418,B5,G6350,S,480982044,8049794,29.9871165,-96.2529415,ZCTA5 77418,-96.25062,29.97923,860Z200US77418,6421,901,0.140320822,7861,247,0.031,0.02,10220,4296,0.09648861,0.038547625,0.022024122,0.142772159,0.088747554,0,0.187671233,0.113600783,0.009686888,0.0018591,0.128473581,0.209686888,0.267123288,40.29888268,334278.169,0.113720278,0.021210782,0.041537782,0.255374934,0.183534347,0.022024122,0.159230617,1050.362156,0.235,14.96280994,1.08507905,0.319502075
77434,77434,B5,G6350,S,376934064,12341853,29.5236435,-96.3181606,ZCTA5 77434,-96.31984,29.52578,860Z200US77434,3627,894,0.246484698,2727,153,0.056,0.035,4128,1738,0.115052969,0.025924755,0.073248408,0.129118217,0.078003876,0,0.528827519,0.199370155,0,0.001453488,0.309108527,0.144864341,0.38250969,53.56329114,82199.60278,0.201017812,0.029527559,0.06496063,0.198248408,0.186305732,0.097929936,0.218507752,1086.730769,0.187,17.60717945,1.165778035,0.157676349
77521,77521,B5,G6350,S,127608906,2411653,29.8118713,-94.9627399,ZCTA5 77521,-94.96233,29.81296,860Z200US77521,20184,10187,0.504706698,20768,2661,0.128,0.038,63309,23161,0.159754761,0.067722936,0.082667276,0.106390416,0.171555387,0.000448006,0.465510433,0.198012921,0.018228056,0.003348655,0.193700738,0.102055,0.32930547,31.09034584,134475.6554,0.160742775,0.024985973,0.024985973,0.390271752,0.067732359,0.039004339,0.225475865,1417.141881,9.322,16.83383451,23.46137926,0.009478673
77442,77442,B5,G6350,S,485854308,7055654,29.4379025,-96.4950032,ZCTA5 77442,-96.49753,29.43711,860Z200US77442,1834,750,0.408942203,1500,148,0.099,0.061,1343,382,0.110681115,0.012413793,0.01984127,0.14072971,0.069247952,0,0.496649293,0.236038719,0,0,0.369322413,0.097542815,0.547282204,52.08638743,128443.1138,0.184859155,0.050359712,0.136690647,0.337301587,0.194444444,0.206349206,0.069247952,1067.497228,0.185,17.2738337,0.655926092,0.3
75938,75938,B5,G6350,S,492453552,13137554,30.9405169,-94.3536398,ZCTA5 75938,-94.35606,30.93438,860Z200US75938,3183,796,0.250078542,1923,101,0.053,0.037,2217,1627,0.15849228,0.028353326,0.007415254,0.220767494,0.00811908,0,0.042399639,0,0.00180424,0.00135318,0.034280559,0.283265674,0.198917456,41.07221881,164356.1104,0.140340575,0.037869822,0.107692308,0.193855932,0.229872881,0.082627119,0.09751693,1355.344339,0.096,15.43693522,0.809435648,0.625183016
78934,78934,B5,G6350,S,573601109,8011720,29.702699,-96.5671229,ZCTA5 78934,-96.56739,29.70231,860Z200US78934,5182,1145,0.220957159,5424,393,0.072,0.049,6626,3396,0.088333599,0.020949452,0.028648165,0.092014972,0.12254754,0,0.233021431,0.095985512,0.021581648,0,0.145034712,0.226079082,0.254603079,44.75883392,221902.0563,0.135330359,0.001723544,0.031368494,0.172784244,0.113697404,0.043419875,0.151746725,1053.31726,0.152,15.12089043,1.049364644,0.47848537
75571,75571,B5,G6350,S,296000104,3783705,33.2070194,-94.7736295,ZCTA5 75571,-94.76407,33.20708,860Z200US75571,2469,248,0.100445525,2150,50,0.023,0.019,2367,1305,0.147137746,0.035282258,0.018499486,0.24168798,0.060836502,0.020787262,0.045627376,0.222222222,0,0,0.036755387,0.20278834,0.218419941,42.59961686,134503.9019,0.078354002,0,0.007874016,0.078108941,0.143884892,0.038026721,0.147058824,1213.452168,0.129,18.63213118,1.404831098,0.105421687
79244,79244,B5,G6350,S,578886648,369230,34.0578993,-100.7931519,ZCTA5 79244,-100.80592,34.03832,860Z200US79244,621,93,0.149758454,892,38,0.043,0.033,861,485,0.078977933,0.036277603,0.126279863,0.170731707,0.009291521,0,0.197444832,0.017421603,0,0,0.160278746,0.18583043,0.307781649,79.0257732,94065.65657,0.12920354,0,0.122009569,0.324232082,0.061433447,0.006825939,0.204413473,576.262554,0.056,13.5982935,0.2572422,0.171875
78829,78829,B5,G6350,S,1347722157,2870041,28.8905586,-99.5836617,ZCTA5 78829,-99.57405,28.89352,860Z200US78829,1777,756,0.425436128,1189,356,0.299,0.064,1090,416,0.46146789,0.02585034,0.117647059,0.190825688,0.044036697,0,0.981651376,0,0,0,0.406422018,0.085321101,0.460550459,43.89663462,53074.86631,0.282945736,0,0.111888112,0.3125,0.165441176,0.073529412,0.079816514,571.0056688,0.077,14.30510355,0.204121044,0.5
79201,79201,B5,G6350,S,2267651752,51721809,34.4047178,-100.3411464,ZCTA5 79201,-100.33518,34.41011,860Z200US79201,6283,612,0.097405698,4590,99,0.022,0.012,6817,2847,0.130285714,0.039055719,0.044954567,0.128823865,0.074666275,0,0.340178964,0.087135103,0.00073346,0.003960687,0.164148452,0.138183952,0.187912572,60.82349842,145703.125,0.170619892,0.011916922,0.151855635,0.387852702,0.06073649,0.013390722,0.219836595,579.9137399,0.088,12.83052904,0.42151178,0.461640212
79236,79236,B5,G6350,S,638599132,1542252,33.603167,-100.29976,ZCTA5 79236,-100.28091,33.59922,860Z200US79236,1213,236,0.194558945,262,12,0.046,0.031,200,121,0.275,0.032051282,0.093333333,0.13,0.14,0,0.27,0.01,0.005,0,0.13,0.085,0.22,48.74793388,26851.85185,0.201298701,0.034883721,0.418604651,0.64,0.093333333,0,0.18,597.637582,0.068,16.68706629,0.272926277,0.695652174
78940,78940,B5,G6350,S,338428055,11530653,29.9401254,-96.6588271,ZCTA5 78940,-96.667,29.93139,860Z200US78940,2531,285,0.112603714,3408,79,0.023,0.015,2164,1335,0.072887651,0.015991471,0.019488429,0.151571165,0.040665434,0,0.05961183,0.079020333,0,0,0.006931608,0.350739372,0.164510166,45.97640449,247052.9801,0.046972269,0.021589794,0.125613346,0.080389769,0.146163216,0.032886724,0.098890943,997.9325334,0.107,15.23505748,0.686936282,0.719844358
78146,78146,B5,G6350,S,104274275,0,28.6037668,-97.8399172,ZCTA5 78146,-97.8399,28.60377,860Z200US78146,818,284,0.347188264,606,45,0.074,0.054,797,284,0.1,0.028301887,0.109004739,0.12972973,0.021329987,0,0.56336261,0.023839398,0,0,0.370138018,0.141781681,0.445420326,59.16901408,104292.9293,0.15952381,0.245210728,0.340996169,0.530805687,0.199052133,0.118483412,0.086486486,745.7503916,0.432,14.17431194,1.545109277,0.342465753
79782,79782,B5,G6350,S,976635933,1420937,32.1893905,-101.882857,ZCTA5 79782,-101.88825,32.18602,860Z200US79782,3406,1063,0.312096301,2724,581,0.213,0.141,4782,1855,0.127740304,0.042756075,0.065920398,0.088954469,0.096403179,0,0.549769971,0.005855291,0,0.023421163,0.156001673,0.111668758,0.356963614,45.38948787,173671.9478,0.180459351,0.148203593,0.196107784,0.332711443,0.168532338,0,0.14376054,413.7724338,0.58,13.31695608,0.894696982,0.319838057
79313,79313,B5,G6350,S,377591383,0,33.8125608,-102.1609201,ZCTA5 79313,-102.16092,33.81262,860Z200US79313,1488,106,0.071236559,974,28,0.029,0.012,1457,740,0.179415855,0.031418312,0.019163763,0.246396706,0.063829787,0,0.502402196,0.014413178,0.005490734,0.013726836,0.253260124,0.174330817,0.288949897,58.27702703,64051.09489,0.252803262,0.028099174,0.049586777,0.283972125,0.076655052,0.059233449,0.190116678,460.783446,0.048,10.18689836,0.533617612,0.012048193
77661,77661,B5,G6350,S,4980566,127328,29.7799595,-94.3686142,ZCTA5 77661,-94.3686,29.78018,860Z200US77661,249,141,0.56626506,198,7,0.035,0.015,363,139,0.143250689,0,0,0.429752066,0,0,0.143250689,0.093663912,0,0,0.126721763,0,0.49862259,50.01079137,64534.88372,0,0,0,0.381294964,0,0,0,1435.424006,0.452,17.92499971,3.657172996,0
77617,77617,B5,G6350,S,13526804,4445953,29.5307836,-94.4698583,ZCTA5 77617,-94.49826,29.51418,860Z200US77617,2802,2550,0.91006424,308,20,0.065,0.052,46,147,0,0,0,0.47826087,0,0,0,0.239130435,0,0,0,0.543478261,0,17.95578231,97916.66667,0.195652174,0,0,0.25,0.59375,0,0,1256.105739,0.565,19.19999981,7.176953497,0.8
76261,76261,B5,G6350,S,191138569,289253,33.793074,-97.9638017,ZCTA5 76261,-97.96236,33.80287,860Z200US76261,520,54,0.103846154,327,6,0.018,0.012,244,138,0.036885246,0.01025641,0.066666667,0.204918033,0.06557377,0,0.151639344,0,0,0.008196721,0.040983607,0.229508197,0.209016393,53.7173913,58606.55738,0.226519337,0.091836735,0.12244898,0.322222222,0.333333333,0,0.241803279,813.2121432,0.129,15.22233507,0.569464622,0.833333333
79336,79336,B5,G6350,S,1250556226,14789,33.5997302,-102.4002299,ZCTA5 79336,-102.40214,33.59962,860Z200US79336,9412,810,0.086060348,8929,555,0.062,0.027,15785,6825,0.167153285,0.036922072,0.071319926,0.138010646,0.101108647,0,0.516249604,0.041241685,0.003864428,0.003357618,0.173645866,0.144504276,0.294393411,47.85794872,115308.9549,0.241309415,0.091652324,0.143144005,0.299814095,0.121683285,0.075714044,0.182133008,463.0305621,0.183,9.973604471,0.968343289,0.025330396
78852,78852,B5,G6350,S,1249932251,9806933,28.943749,-100.2271389,ZCTA5 78852,-100.31548,28.82696,860Z200US78852,22905,3088,0.134817725,12929,707,0.055,0.037,56746,19332,0.254266966,0.040759407,0.105481584,0.117181006,0.288037923,0.003172761,0.950851161,0.004511331,0.000951609,0.022221831,0.295474571,0.115602862,0.350914602,35.38526795,110371.4833,0.356282861,0.06193263,0.079443344,0.338232751,0.104674621,0.067093204,0.28955699,524.7544213,0.483,12.90229068,3.190197562,0.301563288
75638,75638,B5,G6350,S,221728416,7250137,33.0204751,-94.7296987,ZCTA5 75638,-94.73173,33.01872,860Z200US75638,4366,384,0.087952359,3633,108,0.03,0.023,5001,2295,0.193541836,0.036962535,0.057761733,0.196994314,0.032393521,0,0.150969806,0.283143371,0,0.00519896,0.108978204,0.192361528,0.267546491,54.42156863,94291.60935,0.103323263,0,0.01284585,0.250128932,0.151624549,0.067560598,0.107839155,1179.707699,0.2,17.98515285,2.79652977,0.039325843
79537,79537,B5,G6350,S,194428555,10461,32.2758595,-100.2198613,ZCTA5 79537,-100.21402,32.28034,860Z200US79537,346,46,0.132947977,152,7,0.046,0.039,55,34,0,0,0,0.4,0.109090909,0,0.581818182,0,0,0,0.581818182,0.127272727,0.309090909,55.55882353,25000,0.157894737,0,0.857142857,0.476190476,0.428571429,0,0.109090909,613.3244704,0.303,16.68814431,0.523461727,0.307692308
79852,79852,B5,G6350,S,1174326617,817549,29.3649362,-103.6154787,ZCTA5 79852,-103.60284,29.36484,860Z200US79852,4163,644,0.154696133,964,100,0.104,0.058,628,450,0.095541401,0.021428571,0,0.194267516,0.128980892,0,0.179936306,0,0,0.049363057,0.164012739,0.398089172,0.128980892,41.96666667,90296.80365,0.109689214,0,0.053380783,0.286644951,0.074918567,0.035830619,0.257961783,292.0055682,0.046,8.64345241,0.168324422,0.391608392
77836,77836,B5,G6350,S,1116601505,15341357,30.5415649,-96.6762316,ZCTA5 77836,-96.67814,30.53798,860Z200US77836,11393,1580,0.138681647,9592,249,0.026,0.02,11584,5727,0.092214198,0.016059957,0.026192504,0.129708942,0.062413674,0,0.234029696,0.095735497,0,0.002676105,0.103936464,0.20761395,0.245683702,38.63724463,193030.7942,0.177862221,0.068334937,0.11280077,0.211669506,0.28109029,0.048551959,0.11624858,960.5351525,0.362,15.44889287,1.145093437,0.370514064
78594,78594,B5,G6350,S,8206882,52817,26.3463696,-97.8062433,ZCTA5 78594,-97.8037,26.34705,860Z200US78594,1013,927,0.915103653,803,485,0.604,0.039,1446,607,0.349930844,0.04808476,0.063953488,0.263485477,0.286307054,0,0.978561549,0,0,0.072614108,0.121715076,0.237897649,0.214384509,40.8476112,56898.73418,0.326368159,0,0.214285714,0.234496124,0.081395349,0.081395349,0.361687414,610.3765884,0.943,11.5,10.45126197,0
75681,75681,B5,G6350,S,346425930,513177,31.9542406,-94.6836158,ZCTA5 75681,-94.68501,31.93595,860Z200US75681,3041,422,0.138770141,2125,19,0.009,0.007,2563,1280,0.124853687,0.023266219,0.044381492,0.129145533,0.016387046,0,0.033164261,0.186110027,0,0.003121342,0.049941475,0.225516972,0.223956301,45.4921875,173724.7609,0.083147321,0.041519435,0.091872792,0.111425873,0.177525968,0.028328612,0.124853687,1225.205724,0.192,16.11046521,1.220525445,0.502262443
78598,78598,B5,G6350,S,16431576,170103900,26.541967,-97.419907,ZCTA5 78598,-97.37347,26.52881,860Z200US78598,988,861,0.87145749,620,0,0,0,132,393,0.138211382,0,0,0.204545455,0,0,0.212121212,0,0,0,0,0.454545455,0.068181818,35.41094148,141935.4839,0.170731707,0.139534884,0.139534884,0.114285714,0.057142857,0,0.340909091,626.9520066,0.115,13.88333337,0.511802135,0.820433437
78590,78590,B5,G6350,S,2593530,34557,26.5018752,-97.6350626,ZCTA5 78590,-97.63474,26.50411,860Z200US78590,1316,1299,0.987082067,197,131,0.665,0.569,622,182,0.501607717,0.069529652,0.031496063,0.194533762,0.204180064,0,0.993569132,0,0,0,0.117363344,0.146302251,0.313504823,60.06593407,42204.30108,0.446808511,0.043269231,0.081730769,0.267716535,0.157480315,0.023622047,0.337620579,635.0649511,0.3,12.4000001,5.611340206,0.236363636
75976,75976,B5,G6350,S,70868919,48478,31.5193614,-94.9504274,ZCTA5 75976,-94.93866,31.51547,860Z200US75976,792,93,0.117424242,500,12,0.024,0.02,1239,410,0.338160136,0.045287638,0.097982709,0.110275689,0.034705408,0,0.065375303,0.096045198,0,0,0.137207425,0.111380145,0.417271994,45.24390244,58796.2963,0.257142857,0.037444934,0.037444934,0.377521614,0.242074928,0.051873199,0.127819549,1205.58893,0.289,15.50434787,1.360053796,0
77963,77963,B5,G6350,S,1499547832,8614564,28.6524565,-97.4057745,ZCTA5 77963,-97.40096,28.65588,860Z200US77963,6485,916,0.141249036,5336,149,0.028,0.019,5188,2560,0.125,0.022699831,0.056673729,0.194406415,0.069583655,0,0.420971473,0.063030069,0.002120278,0.004240555,0.140902082,0.225905937,0.251156515,44.8671875,164484.3962,0.171866295,0.068204122,0.112855741,0.219279661,0.172139831,0.080508475,0.119108156,859.6812131,0.088,15.89303252,0.396006665,0.313988095
78050,78050,B5,G6350,S,14638446,0,29.0891515,-98.5024624,ZCTA5 78050,-98.50246,29.08915,860Z200US78050,405,112,0.27654321,467,48,0.103,0.081,471,200,0.195329087,0,0,0.04670913,0.042462845,0,0.81104034,0.021231423,0,0,0.407643312,0.171974522,0.314225053,46.3,147977.9412,0.327922078,0,0,0.213872832,0.271676301,0.092485549,0.307855626,728.7573017,1.094,13.82666658,3.514478943,0
78608,78608,B5,G6350,S,117473911,344044,30.931006,-97.9369742,ZCTA5 78608,-97.93252,30.93411,860Z200US78608,497,71,0.142857143,641,17,0.027,0.019,325,213,0.055384615,0,0,0.258461538,0,0,0.021538462,0,0,0,0,0.387692308,0.196923077,29.88497653,176315.7895,0.068965517,0,0.141975309,0,0.219298246,0.114035088,0,818.5760925,0.06,14.60750005,0.418141813,1
78837,78837,B5,G6350,S,2089000819,18913537,29.9307805,-101.2849228,ZCTA5 78837,-101.28058,29.92708,860Z200US78837,1894,296,0.156282999,608,46,0.076,0.069,159,171,0.440251572,0,0,0.452830189,0.232704403,0,0.603773585,0,0,0,0,0.622641509,0.031446541,50.78070175,78409.09091,0.479452055,0,0.216216216,0,0.193181818,0,0.377358491,469.1391052,0.026,14.03663039,0.331640889,0.518072289
77856,77856,B5,G6350,S,965349825,7202923,31.0921074,-96.4121996,ZCTA5 77856,-96.41498,31.07716,860Z200US77856,4988,491,0.098436247,5213,184,0.035,0.023,4526,2686,0.046359114,0.044587773,0.042288557,0.166214383,0.011489174,0,0.16548829,0.060980999,0.007954043,0,0.044410075,0.238400354,0.265576668,38.69024572,258244.898,0.092544987,0.0825379,0.132509826,0.23818408,0.171641791,0.010572139,0.100407056,993.0992305,0.957,15.44579056,1.580854393,0.602040816
75937,75937,B5,G6350,S,177665965,3417013,31.4819892,-94.3958784,ZCTA5 75937,-94.38257,31.47809,860Z200US75937,1029,150,0.145772595,646,1,0.002,0.002,1298,594,0.108628659,0.04789272,0.024774775,0.202619414,0.044684129,0,0.05624037,0.140215716,0.004622496,0.006163328,0.033127889,0.143297381,0.265023112,44.7962963,75789.47368,0.181916039,0.003809524,0.017142857,0.144144144,0.310810811,0.004504505,0.164098613,1351.454982,0.677,15.40989001,1.166553169,0.26
